scheme_code,scheme_name,aum_cr
106260,NIPPON INDIA GROWTH MID CAP FUND - INSTITUTIONAL Plan,3.91
113295,NIPPON INDIA INDEX FUND - BSE SENSEX PLAN - ANNUAL,1.61
113294,NIPPON INDIA INDEX FUND - BSE SENSEX PLAN - HALF YEARLY,0.57
113271,NIPPON INDIA INDEX FUND - BSE SENSEX PLAN - QUARTERLY,0.94
113300,NIPPON INDIA INDEX FUND - NIFTY 50 PLAN - ANNUAL,3.09
113299,NIPPON INDIA INDEX FUND - NIFTY 50 PLAN - HALF YEARLY,1.39
113298,NIPPON INDIA INDEX FUND - NIFTY 50 PLAN - QUARTERLY,4.14
106236,NIPPON INDIA LARGE CAP FUND,907.14
100852,NIPPON INDIA LIQUID FUND - DAILY,19.61
100855,NIPPON INDIA LIQUID FUND - MONTHLY,4.55
112340,NIPPON INDIA LIQUID FUND - QUARTERLY,4.12
100842,NIPPON INDIA LIQUID FUND - RETAIL Plan - DAILY,0.77
100844,NIPPON INDIA LIQUID FUND - RETAIL Plan - QUARTERLY,0.01
100838,NIPPON INDIA LIQUID FUND - RETAIL Plan - WEEKLY,0.81
100843,NIPPON INDIA LIQUID FUND - RETAIL plan - MONTHLY,0.3
100853,NIPPON INDIA LIQUID FUND - WEEKLY,4.32
125265,NIPPON INDIA LOW DURATION FUND,0.79
111747,NIPPON INDIA LOW DURATION FUND - DAILY,18.05
111749,NIPPON INDIA LOW DURATION FUND - MONTHLY,4.93
111750,NIPPON INDIA LOW DURATION FUND - QUARTERLY,0.9
111744,NIPPON INDIA LOW DURATION FUND - RETAIL Plan - DAILY,3.52
111751,NIPPON INDIA LOW DURATION FUND - RETAIL Plan - MONTHLY,0.4
111752,NIPPON INDIA LOW DURATION FUND - RETAIL Plan - QUARTERLY,0.31
111745,NIPPON INDIA LOW DURATION FUND - RETAIL Plan - WEEKLY,1.36
111754,NIPPON INDIA LOW DURATION FUND - WEEKLY,5.07
130053,NIPPON INDIA MEDIUM DURATION FUND,0.87
130056,NIPPON INDIA MEDIUM DURATION FUND - QUARTERLY,0.63
100386,NIPPON INDIA MEDIUM TO LONG DURATION  FUND - ANNUAL,1.73
100385,NIPPON INDIA MEDIUM TO LONG DURATION  FUND - HALF YEARLY,0.31
100384,NIPPON INDIA MEDIUM TO LONG DURATION  FUND - QUARTERLY,2.11
100383,NIPPON INDIA MEDIUM TO LONG DURATION FUND - MONTHLY,2.59
103050,NIPPON INDIA MONEY MARKET FUND - DAILY,38.46
103052,NIPPON INDIA MONEY MARKET FUND - MONTHLY,1.98
112341,NIPPON INDIA MONEY MARKET FUND - QUARTERLY,0.36
103051,NIPPON INDIA MONEY MARKET FUND - WEEKLY,0.81
148460,NIPPON INDIA MULTI ASSET ALLOCATION FUND,20.96
101163,NIPPON INDIA MULTI CAP FUND,963.41
148720,NIPPON INDIA NIFTY 50 VALUE 20 INDEX FUND,1.64
148724,NIPPON INDIA NIFTY MIDCAP 150 INDEX FUND,5.41
146512,NIPPON INDIA NIFTY NEXT 50 JUNIOR BEES FOF,1.65
148520,NIPPON INDIA NIFTY SMALLCAP 250 INDEX FUND,11.17
143706,NIPPON INDIA NIVESH LAKSHYA LONG DURATION FUND,1.01
143703,NIPPON INDIA NIVESH LAKSHYA LONG DURATION FUND - ANNUAL,1.46
143712,NIPPON INDIA NIVESH LAKSHYA LONG DURATION FUND - MONTHLY,1.0
143708,NIPPON INDIA NIVESH LAKSHYA LONG DURATION FUND - QUARTERLY,12.21
143710,NIPPON INDIA NIVESH LAKSHYA LONG DURATION FUND LONG DURATION - HALF YEARLY,0.11
145830,NIPPON INDIA OVERNIGHT FUND - DAILY,0.17
145827,NIPPON INDIA OVERNIGHT FUND - MONTHLY,0.08
145833,NIPPON INDIA OVERNIGHT FUND - QUARTERLY,0.03
145826,NIPPON INDIA OVERNIGHT FUND - WEEKLY,0.02
102433,NIPPON INDIA PHARMA FUND,212.42
101264,NIPPON INDIA POWER & INFRA FUND,411.33
108252,NIPPON INDIA QUANT FUND,8.93
105692,NIPPON INDIA QUARTERLY INTERVAL FUND - SERIES II,0.29
133571,NIPPON INDIA RETIREMENT FUND - INCOME GENERATION SCHEME,4.79
133567,NIPPON INDIA RETIREMENT FUND - WEALTH CREATION SCHEME,31.95
125268,NIPPON INDIA SHORT DURATION FUND,1.65
101667,NIPPON INDIA SHORT DURATION FUND - MONTHLY,4.13
101669,NIPPON INDIA SHORT DURATION FUND - QUARTERLY,0.6
113179,NIPPON INDIA SMALL CAP FUND,416.75
143498,NIPPON INDIA ULTRA SHORT DURATION FUND - DAILY,7.34
143499,NIPPON INDIA ULTRA SHORT DURATION FUND - MONTHLY,7.17
143496,NIPPON INDIA ULTRA SHORT DURATION FUND - QUARTERLY,0.88
143495,NIPPON INDIA ULTRA SHORT DURATION FUND - WEEKLY,1.11
103086,NIPPON INDIA VALUE FUND,206.5
150366,NJ Arbitrage Fund,26.07
149266,NJ Balanced Advantage Fund,3081.37
151611,NJ ELSS Tax Saver Scheme Direct Growth,74.39
151612,NJ ELSS Tax Saver Scheme Direct IDCW,0.55
151609,NJ ELSS Tax Saver Scheme Regular Growth,219.44
151610,NJ ELSS Tax Saver Scheme Regular IDCW,0.63
151920,NJ Flexi Cap Fund,2179.57
150368,NJ Overnight Fund,128.36
143162,Navi Aggressive Hybrid Fund,97.2
143198,Navi Aggressive Hybrid Fund -,3.26
135652,Navi ELSS Tax Saver Fund,43.96
143787,Navi Flexi Cap Fund,214.47
141411,Navi Large & Midcap Fund,252.17
141414,Navi Large & Midcap Fund - Direct Annual IDCW Payout,0.8
141415,Navi Large & Midcap Fund - Direct Half Yearly IDCW Payout,0.87
135679,Navi Large & Midcap Fund - Direct Normal IDCW Payout,0.62
112636,Navi Liquid Fund,17.93
112645,Navi Liquid Fund -,0.26
140437,Navi Liquid Fund-Unclaimed Redemption and,1.13
149911,Navi NASDAQ100 US Specific Equity Passive FOF,55.4
149910,Navi NASDAQ100 US Specific Equity Passive FOF- Direct,1016.08
149040,Navi Nifty 50 Index Fund,93.65
149805,Navi Nifty Bank Index Fund,21.17
150516,Navi Nifty India Manufacturing Index Fund,8.38
149893,Navi Nifty Midcap 150 Index Fund,11.63
149448,Navi Nifty Next 50 Index Fund,925.96
153363,Navi Nifty Smallcap 250 Momentum quality index fund,2.99
152536,Navi NiftyIT Index Fund,2.1
149831,Navi Total Stock Market US Specific Equity Passive FoF,49.9
153276,Nippon India Active Momentum Fund,159.71
112936,Nippon India Aggressive Hybrid Fund,3298.23
113345,Nippon India Arbitrage Fund,6554.27
153569,Nippon India BSE Sensex Next 30 ETF,5.27
153566,Nippon India BSE Sensex Next 30 Index Fund,20.62
102847,Nippon India Balanced Advantage Fund,8174.81
101864,Nippon India Banking & Financial Services Fund,5868.92
134545,Nippon India Banking and PSU Fund,1144.19
152994,Nippon India CRISIL - IBX AAA Financial Services - Dec 2026 Index Fund,32.69
152998,Nippon India CRISIL - IBX AAA Financial Services - Jan 2028 Index Fund,19.83
102172,Nippon India Conservative Hybrid  Fund,605.06
102752,Nippon India Consumption Fund,2378.85
100859,Nippon India Corporate Bond Fund,1430.26
112938,Nippon India Credit Risk Fund,545.05
148643,Nippon India Diversified Equity Flexicap Passive FoF,142.66
102849,Nippon India Dynamic Bond Fund,1443.04
103196,Nippon India ELSS Tax Saver Fund,12755.58
131331,Nippon India ETF BSE Sensex,20042.0
147579,Nippon India ETF BSE Sensex Next 50,60.42
140088,Nippon India ETF Gold BeES,23937.9
140095,Nippon India ETF Hang Seng BeES,969.53
121146,Nippon India ETF Nifty 100,308.8
140086,Nippon India ETF Nifty 1D Rate Liquid BeES - DAILY,11735.32
148800,Nippon India ETF Nifty 5 yr Benchmark G-Sec,280.78
140084,Nippon India ETF Nifty 50 BeES,49899.17
140094,Nippon India ETF Nifty 50 Shariah BeES,48.53
134782,Nippon India ETF Nifty 50 Value 20,180.57
139496,Nippon India ETF Nifty 8-13 yr G-Sec Long Term Gilt,2879.66
140087,Nippon India ETF Nifty Bank BeES,7487.81
128639,Nippon India ETF Nifty Dividend Opportunities 50,77.74
148408,Nippon India ETF Nifty IT,2548.35
128331,Nippon India ETF Nifty India Consumption,176.84
140102,Nippon India ETF Nifty Infrastructure BeES,163.7
146271,Nippon India ETF Nifty Midcap 150,2511.93
140085,Nippon India ETF Nifty Next 50 Junior BeES,6516.04
140089,Nippon India ETF Nifty PSU Bank BeES,3011.16
148798,Nippon India ETF Nifty SDL Apr 2026 Top 20 Equal Weight,5108.88
134602,Nippon India Equity Savings Fund,585.71
149131,Nippon India Fixed Maturity Plan - XLIII - Series 1,9.96
150934,Nippon India Fixed Maturity Plan - XLIV - Series 4,0.03
147097,Nippon India Fixed Maturity Plan XLI - Series 8,34.48
150935,Nippon India Fixed Maturity Plan- XLIV - Series 4,1.87
149915,Nippon India Fixed Maturity Plan-XLIII-Series 5,114.75
150629,Nippon India Fixed Maturity Plan-XLIV-Series 1,58.09
151672,Nippon India Fixed Maturity Plan-XLV-Series 4,36.4
151710,Nippon India Fixed Maturity Plan-XLV-Series 5,100.39
149089,Nippon India Flexi Cap Fund,8337.74
102673,Nippon India Floater Fund,725.14
104637,Nippon India Focused Fund,7474.93
109720,Nippon India Gilt  Fund,694.55
109717,Nippon India Gilt  Fund - Institutional Plan,3.4
109716,Nippon India Gilt  Fund -P F Option-Automatic Annual Reinvest Option,0.15
109721,Nippon India Gilt  Fund -P F Option-Defined Maturity Date Option,2.8
109724,Nippon India Gilt  Fund-P F Option-Automatic Capital Appreciation Payout Option,1.87
114616,Nippon India Gold Savings Fund,2293.17
100376,Nippon India Growth Mid Cap Fund,30746.42
153599,Nippon India Income Plus Arbitrage Active Fund of Fund,104.83
113270,Nippon India Index Fund - BSE Sensex Plan,158.24
113297,Nippon India Index Fund - Nifty 50 Plan,601.56
152034,Nippon India Innovation Fund,2467.16
105663,Nippon India Interval Fund Annual Interval Fund Series-I,0.08
105661,Nippon India Interval Fund Annual Interval Fund Series-I-Retail Plan,2.13
105689,Nippon India Interval Fund-Quarterly Interval Fund Series-II,3.32
130858,Nippon India Japan Equity Fund,55.9
106235,Nippon India Large Cap  Fund,30278.45
106240,Nippon India Large Cap Fund,3.34
100851,Nippon India Liquid Fund,5802.15
100837,Nippon India Liquid Fund - Retail Option,13.2
111746,Nippon India Low Duration Fund,2777.85
111748,Nippon India Low Duration Fund - Retail Plan,26.91
153692,Nippon India MNC Fund,254.26
130037,Nippon India Medium Duration Fund,59.82
100388,Nippon India Medium to Long Duration  Fund,279.39
103048,Nippon India Money Market Fund,5327.45
148665,Nippon India Multi - Asset Omni FoF,802.06
148459,Nippon India Multi Asset Allocation Fund,5856.08
101162,Nippon India Multi Cap Fund,37628.12
153725,Nippon India Nifty 1D Rate Liquid ETF,23.96
148719,Nippon India Nifty 50 Value 20 Index Fund,310.38
152840,Nippon India Nifty 500 Equal Weight Index Fund,262.13
153476,Nippon India Nifty 500 Low Volatility 50 Index Fund,6.89
152883,Nippon India Nifty 500 Momentum 50 Index Fund,381.22
153472,Nippon India Nifty 500 Quality 50 Index Fund,22.06
150011,Nippon India Nifty AAA CPSE Bond Plus SDL - Apr 2027 Maturity 60:40 Index Fund,535.36
150752,Nippon India Nifty AAA PSU Bond Plus SDL - Sep 2026 Maturity 50:50 Index Fund,196.84
150490,Nippon India Nifty Alpha Low Volatility 30 Index Fund,359.85
149465,Nippon India Nifty Auto ETF,346.55
153066,Nippon India Nifty Auto Index Fund,20.54
152387,Nippon India Nifty Bank Index Fund,73.44
150923,Nippon India Nifty G-Sec Jun 2036 Maturity Index Fund,222.36
151439,Nippon India Nifty G-Sec Oct 2028 Maturity Index Fund,53.4
150904,Nippon India Nifty G-Sec Sep 2027 Maturity Index Fund,191.97
152391,Nippon India Nifty IT Index Fund,60.73
153810,Nippon India Nifty India Manufacturing ETF,3.09
153808,Nippon India Nifty India Manufacturing Index,8.97
148723,Nippon India Nifty Midcap 150 Index Fund,491.91
146514,Nippon India Nifty Next 50 Junior BeES FoF,92.73
149008,Nippon India Nifty Pharma ETF,974.73
153061,Nippon India Nifty Realty Index Fund,10.88
150827,Nippon India Nifty SDL Plus G-Sec - Jun 2028 Maturity 70:30 Index Fund,103.73
151389,Nippon India Nifty SDL Plus G-Sec - Jun 2029 Maturity 70:30 Index Fund,0.1
151392,Nippon India Nifty SDL Plus G-Sec-Jun 2029 Maturity 70:30 Index Fund,74.38
148518,Nippon India Nifty Smallcap 250 Index Fund,604.06
143702,Nippon India Nivesh Lakshya Long Duration Fund,3349.75
145811,Nippon India Overnight Fund,1966.54
102432,Nippon India Pharma Fund,6017.3
101262,Nippon India Power & Infra Fund,5526.64
108249,Nippon India Quant Fund,56.04
133628,Nippon India Retirement Fund- Income Generation Scheme,126.04
133565,Nippon India Retirement Fund- Wealth Creation Scheme,3064.42
101665,Nippon India Short Duration  Fund,2481.56
149758,Nippon India Silver ETF,10474.68
149761,Nippon India Silver ETF FOF,785.7
113178,Nippon India Small Cap Fund,46353.81
149325,Nippon India Taiwan Equity Fund,1.49
149328,Nippon India Taiwan Equity fund,276.51
134922,Nippon India US Equity Opportunities Fund,396.22
143493,Nippon India Ultra Short Duration Fund,4466.93
103085,Nippon India Value Fund,7720.58
100378,Nippon India Vision Large & Midcap Fund,5667.86
152361,Old Bridge Focused Fund,652.52
152358,Old Bridge Focused Fund - Direct Growth,1296.96
152359,Old Bridge Focused Fund - Direct IDCW,3.83
138381,PGIM India Aggressive Hybrid Equity Fund,196.36
139821,PGIM India Aggressive Hybrid Equity Fund-Monthly,8.18
138876,PGIM India Arbitrage Fund,71.56
148660,PGIM India Balanced Advantage Fund,933.27
151404,PGIM India CRISIL IBX Gilt Index - Apr 2028 Fund,15.48
138318,PGIM India Corporate Bond Fund,57.11
138317,PGIM India Corporate Bond Fund - Annual Dividend,0.05
138316,PGIM India Corporate Bond Fund - Monthly Dividend,0.77
138315,PGIM India Corporate Bond Fund - Quarterly Dividend,0.81
116484,PGIM India Dynamic Bond Fund,90.76
135599,PGIM India ELSS Tax Saver Fund,659.59
138453,PGIM India Emerging Markets Equity Fund of Fund,131.94
138372,PGIM India Equity Savings Fund,61.2
138371,PGIM India Equity Savings Fund - Annual,0.05
138369,PGIM India Equity Savings Fund - Monthly,1.06
133838,PGIM India Flexi Cap Fund,4325.07
138470,PGIM India Gilt Fund,19.04
138467,PGIM India Gilt Fund - Quarterly Dividend,0.09
138523,PGIM India Global Equity Opportunities Fund of Fund,862.77
149299,PGIM India Global Select Real Estate Securities Fund of Fund,29.48
153040,PGIM India Healthcare Fund,100.27
138307,PGIM India Large Cap Fund,557.49
152383,PGIM India Large and Midcap Fund,698.14
138288,PGIM India Liquid Fund,93.94
138285,PGIM India Liquid Fund - Daily Dividend,0.11
138287,PGIM India Liquid Fund - Monthly Dividend,0.19
138289,PGIM India Liquid Fund - Weekly Dividend,0.05
125306,PGIM India Midcap Fund,7090.0
148160,PGIM India Money Market Fund,81.79
152816,PGIM India Multi Cap Fund,389.4
147609,PGIM India Overnight Fund,12.14
152538,PGIM India Retirement Fund,75.15
149020,PGIM India Small Cap Fund,1432.88
138343,PGIM India Ultra Short Duration Fund,128.8
138342,PGIM India Ultra Short Duration Fund - Daily Dividend,0.16
138344,PGIM India Ultra Short Duration Fund - Monthly Dividend,0.08
138341,PGIM India Ultra Short Duration Fund - Weekly Dividend,0.4
152110,Parag Parikh Arbitrage Fund,384.47
148959,Parag Parikh Conservative Hybrid Fund,705.14
152467,Parag Parikh Dynamic Asset Allocation Fund,554.17
147482,Parag Parikh ELSS Tax Saver Fund,1900.12
147481,Parag Parikh ELSS Tax Saver Fund- Direct Growth,3704.98
122640,Parag Parikh Flexi Cap Fund,39544.07
143264,Parag Parikh Liquid Fund,1054.57
147371,QUANTUM ESG BEST IN CLASS STRATEGY FUND,26.17
152108,QUANTUM SMALL CAP FUND,51.44
149337,Quant Value Fund,1272.61
141063,Quantum Diversified Equity All Cap Active FOF,11.43
141061,Quantum Dynamic Bond Fund,5.3
141060,Quantum Dynamic Bond Fund -,0.31
141070,Quantum ELSS Tax Saver Fund,34.1
153095,Quantum Ethical Fund,34.76
107693,Quantum Gold Fund,373.17
141064,Quantum Gold Savings Fund,41.73
141066,Quantum Liquid Fund,24.04
141065,Quantum Liquid Fund -,0.1
152298,Quantum Liquid Fund - Unclaimed,0.03
152300,Quantum Liquid Fund - Unclaimed Redemption Plan Below 3 years,0.02
141072,Quantum Multi Asset Active FOF,4.77
152475,Quantum Multi Asset Allocation Fund,14.93
108479,Quantum Nifty 50 ETF,72.46
150389,Quantum Nifty 50 ETF Fund of Fund,2.39
141068,Quantum Value Fund,44.31
102503,SBI  SAVINGS FUND,7260.25
104457,SBI Arbitrage Opportunities Fund,17316.06
152658,SBI Automotive Opportunities Fund,4703.16
133858,SBI BANKING & FINANCIAL SERVICES FUND,4454.26
125498,SBI BANKING & PSU FUND,1298.73
134014,SBI BSE 100 ETF,9.64
153435,SBI BSE PSU BANK ETF,493.87
153434,SBI BSE PSU BANK INDEX FUND,24.82
121109,SBI BSE SENSEX ETF,118009.72
151765,SBI BSE Sensex Index Fund,95.55
144916,SBI BSE Sensex Next 50 ETF,24.22
149132,SBI Balanced Advantage Fund,33143.19
133860,SBI Banking & Financial Services Fund,67.17
125499,SBI Banking & PSU Fund,4.56
103145,SBI COMMA Fund,476.74
101002,SBI CONSTANT MATURITY 10 Year GILT FUND,542.41
120576,SBI CONSUMPTION OPPORTUNITIES FUND,2232.65
102414,SBI CONTRA FUND,32910.39
149472,SBI CPSE Bond Plus SDL Sep 2026 50:50 Index Fund,2504.24
102505,SBI CREDIT RISK FUND,1914.81
150707,SBI CRISIL IBX Gilt Index - April 2029 Fund,816.1
150683,SBI CRISIL IBX Gilt Index - June 2036 Fund,816.67
150712,SBI CRISIL IBX SDL Index - September 2027 Fund,368.42
148489,SBI Children's Fund - Investment Plan,3436.08
101169,SBI Children's Fund - Savings Plan,101.12
103146,SBI Comma Fund,142.37
100929,SBI Conservative Hybrid Fund,8601.14
101003,SBI Constant Maturity 10 Year Gilt Fund,1.73
100645,SBI Consumption Opportunities Fund,157.52
100915,SBI Contra Fund,857.26
146207,SBI Corporate Bond Fund,8152.33
118211,SBI Credit Risk Fund,7.15
151476,SBI Dividend Yield Fund,8610.17
153831,SBI Dynamic Asset Allocation Active FoF,323.02
102205,SBI Dynamic Bond Fund,2594.06
105628,SBI ELSS Tax Saver FUND,23031.28
103883,SBI ELSS Tax Saver Fund,2649.78
102885,SBI EQUITY HYBRID FUND,69895.6
104523,SBI ESG Exclusionary Strategy Fund,4566.19
152418,SBI Energy Opportunities Fund,8479.11
101551,SBI Equity Hybrid Fund,3930.46
146644,SBI Equity Minimum Variance Fund,140.99
134644,SBI Equity Savings Fund,4666.75
102756,SBI FOCUSED FUND,27603.76
146976,SBI Fixed Maturity Plan (FMP) - Series 1 (3668 Days),26.65
148389,SBI Fixed Maturity Plan (FMP) - Series 34 (3682 Days),18.74
148845,SBI Fixed Maturity Plan (FMP) - Series 42 (1857 Days),0.3
148966,SBI Fixed Maturity Plan (FMP) - Series 44 (1855 Days),65.06
149045,SBI Fixed Maturity Plan (FMP) - Series 46 (1850 Days),47.53
149109,SBI Fixed Maturity Plan (FMP) - Series 48 (1458 Days),10.36
149145,SBI Fixed Maturity Plan (FMP) - Series 49 (1823 Days),28.61
149172,SBI Fixed Maturity Plan (FMP) - Series 50 (1843 Days),38.59
149197,SBI Fixed Maturity Plan (FMP) - Series 51 (1846 Days),11.43
149235,SBI Fixed Maturity Plan (FMP) - Series 52 (1848 Days),14.34
149278,SBI Fixed Maturity Plan (FMP) - Series 53 (1839 Days),32.28
149308,SBI Fixed Maturity Plan (FMP) - Series 54 (1842 Days),14.11
149347,SBI Fixed Maturity Plan (FMP) - Series 55 (1849 Days),13.96
149432,SBI Fixed Maturity Plan (FMP) - Series 57 (1835 Days),6.36
149459,SBI Fixed Maturity Plan (FMP) - Series 58 (1842 Days),23.82
149825,SBI Fixed Maturity Plan (FMP) - Series 59 (1618 Days),8.71
147247,SBI Fixed Maturity Plan (FMP) - Series 6 (3668 Days),4.13
149876,SBI Fixed Maturity Plan (FMP) - Series 60 (1878 Days),11.94
150604,SBI Fixed Maturity Plan (FMP) - Series 64 (1169 Days),310.96
150377,SBI Fixed Maturity Plan (FMP) - Series 66 (1361 Days),511.46
150461,SBI Fixed Maturity Plan (FMP) - Series 67 (1467 Days),525.26
150647,SBI Fixed Maturity Plan (FMP) - Series 68 (1302 Days),161.75
150986,SBI Fixed Maturity Plan (FMP) - Series 73 (1226 Days),157.34
151349,SBI Fixed Maturity Plan (FMP) - Series 76 (1221 Days),137.03
151556,SBI Fixed Maturity Plan (FMP) - Series 79 (1130 Days),49.52
148847,SBI Fixed Maturity Plan (FMP) Series 42 (1857 Days),183.6
148939,SBI Fixed Maturity Plan (FMP) Series 43 (1616 Days),52.42
148969,SBI Fixed Maturity Plan (FMP) Series 44 (1855 Days),0.63
148996,SBI Fixed Maturity Plan (FMP) Series 45 (1840 Days),68.98
148997,SBI Fixed Maturity Plan (FMP) Series 45 (1840Days),0.38
149994,SBI Fixed Maturity Plan (FMP)- Series 61 (1927 Days),19.62
150917,SBI Fixed Maturity Plan (FMP)-Series 72 (1239 Days),157.44
151254,SBI Fixed Maturity Plan (FMP)-Series 74 (1243 Days),111.54
151454,SBI Fixed Maturity Plan (FMP)-Series 78 (1170 Days),72.65
151641,SBI Fixed Maturity Plan (FMP)-Series 81 (1157 Days),296.86
103216,SBI Flexicap Fund,15937.16
148544,SBI Floating Rate DEBT Fund,0.65
148543,SBI Floating Rate Debt Fund,517.02
102765,SBI Focused Fund,446.61
101934,SBI GILT FUND,3118.43
115676,SBI GOLD FUND,2459.32
100999,SBI Gilt Fund,168.15
101950,SBI Gilt Fund - Income Distribution cum Capital Withdrawal Option (IDCW) - PF (Fixed Period - 1 Yr),0.01
101951,SBI Gilt Fund - Income Distribution cum Capital Withdrawal Option (IDCW) - PF (Fixed Period - 2 Yrs),0.21
101952,SBI Gilt Fund - Income Distribution cum Capital Withdrawal Option (IDCW) - PF (Fixed Period - 3 Yrs),1.05
111954,SBI Gold ETF,9511.43
115677,SBI Gold Fund,58.42
102823,SBI HEALTHCARE OPPORTUNITIES FUND,2573.86
100644,SBI Healthcare Opportunities Fund,130.01
106096,SBI INFRASTRUCTURE FUND,3581.75
153500,SBI Income Plus Arbitrage Active FOF,636.46
106095,SBI Infrastructure Fund,248.26
152774,SBI Innovative Opportunities Fund,6554.36
103024,SBI LARGE & MIDCAP FUND,25461.34
106212,SBI LOW DURATION FUND,5106.97
101530,SBI Large & Midcap Fund,1664.94
103504,SBI Large Cap FUND,36669.1
103616,SBI Large Cap Fund,1065.34
105281,SBI Liquid Fund,9356.06
119804,SBI Liquid Fund - Direct Paln - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),9.46
105274,SBI Liquid Fund - Institutional,0.02
105275,SBI Liquid Fund - Institutional Daily Income Distribution cum Capital Withdrawal Option (IDCW),0.04
151212,SBI Long Duration Fund,880.08
136004,SBI Long Term Advantage Fund - Series III,66.37
140488,SBI Long Term Advantage Fund - Series IV,185.59
142137,SBI Long Term Advantage Fund - Series V,8.66
143176,SBI Long Term Advantage Fund - Series VI,264.46
142139,SBI Long Term Advantage Fund Series V,348.2
106213,SBI Low Duration Fund,72.74
102053,SBI MEDIUM DURATION FUND,3719.32
102941,SBI MIDCAP FUND,17285.07
103034,SBI MNC FUND,5038.87
103114,SBI MNC Fund,421.29
103408,SBI MULTI ASSET ALLOCATION FUND,7906.57
102054,SBI Medium Duration Fund,11.84
100638,SBI Medium to Long Duration Fund,1436.25
102942,SBI Midcap Fund,359.66
103409,SBI Multi Asset Allocation Fund,35.17
149886,SBI Multicap Fund,20551.27
152168,SBI NIFTY 1D Rate Liquid ETF,43.05
102272,SBI NIFTY INDEX FUND,1969.59
139430,SBI Nifty 10 yr Benchmark G-Sec ETF,3258.71
153796,SBI Nifty 1D Rate Liquid ETF,18.42
145648,SBI Nifty 200 Quality 30 ETF,80.32
135106,SBI Nifty 50 ETF,203424.39
152906,SBI Nifty 500 Index Fund,577.11
134008,SBI Nifty Bank ETF,3991.24
153251,SBI Nifty Bank Index Fund,95.43
149041,SBI Nifty Consumption ETF,22.24
148542,SBI Nifty IT ETF,72.5
153323,SBI Nifty IT Index Fund,32.09
102273,SBI Nifty Index Fund,34.17
153012,SBI Nifty India Consumption Index Fund,286.23
150672,SBI Nifty Midcap 150 Index Fund,446.43
134013,SBI Nifty Next 50 ETF,2538.48
148943,SBI Nifty Next 50 Index Fund,622.94
148541,SBI Nifty Private Bank ETF,501.89
150676,SBI Nifty Smallcap 250 Index Fund,673.79
153716,SBI Nifty100 Low Volatility 30 Index Fund,36.49
153719,SBI Nifty100 Low Volatility 30 Index Fund-Direct  Plan- Income Cum Distribution Capital Withdrawal Option (IDCW),0.12
153663,SBI Nifty200 Momentum 30 Index Fund,63.35
153556,SBI Nifty200 Quality 30 Index Fund,269.69
152749,SBI Nifty50 Equal Weight ETF,27.65
152372,SBI Nifty50 Equal Weight Index Fund,702.78
101206,SBI OVERNIGHT FUND,2985.9
114297,SBI Overnight Fund,3.21
112923,SBI PSU Fund,2313.95
153153,SBI Quant Fund,3282.38
148695,SBI Retirement Benefit Fund - Aggressive Hybrid Plan,1485.86
148698,SBI Retirement Benefit Fund - Aggressive Plan,2637.28
148692,SBI Retirement Benefit Fund - Conservative Hybrid Plan,252.45
148696,SBI Retirement Benefit Fund - Conservative Plan,159.96
106227,SBI SHORT HORIZON DEBT FUND-SHORT TERM FUND - RETAIL,4.5
106231,SBI SHORT TERM DEBT FUND,3597.11
102504,SBI Savings Fund,31.59
106230,SBI Short Horizon Debt Fund - Short Term Fund - Retail Dividend - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),0.01
106229,SBI Short Horizon Debt Fund - Short Term Fund - Retail Dividend - Monthly Income Distribution cum Capital Withdrawal Option (IDCW),0.04
106228,SBI Short Horizon Debt Fund - Short Term Fund - Retail Dividend - Weekly Income Distribution cum Capital Withdrawal Option (IDCW),0.96
106217,SBI Short Horizon Debt Fund - Ultra Short Term Fund - Institutional Plan,3.6
106221,SBI Short Horizon Debt Fund - Ultra Short Term Fund - Institutional Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW),1.36
106222,SBI Short Horizon Debt Fund - Ultra Short Term Fund- Institutional Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW),0.83
106233,SBI Short Term Debt Fund,8.43
152725,SBI Silver ETF,1297.15
152734,SBI Silver ETF FOF,3.13
152733,SBI Silver ETF Fund of Fund,383.98
125494,SBI Small Cap Fund,23513.22
120577,SBI TECHNOLOGY OPPORTUNITIES FUND,2870.33
100643,SBI Technology Opportunities Fund,109.45
100641,SBI ULTRA SHORT DURATION FUND,3669.69
148762,SBI US Specific Equity Active FoF,731.7
105080,SBI Ultra Short Duration Fund,18.38
151752,Samco Active Momentum Fund,746.29
153091,Samco Arbitrage Fund,12.59
152187,Samco Dynamic Asset Allocation Fund,343.61
150839,Samco ELSS Tax Saver Fund,102.42
149449,Samco Flexi Cap Fund,371.5
153533,Samco Large & Mid Cap Fund,148.26
153238,Samco Large Cap Fund,147.79
153093,Samco Multi Asset Allocation Fund,300.13
152848,Samco Multi Cap Fund,350.26
150632,Samco Overnight Fund,27.37
152587,Samco Special Opportunities Fund,147.5
125713,Shriram Aggressive Hybrid Fund,41.01
125712,Shriram Aggressive Hybrid Fund- Direct,0.05
125711,Shriram Aggressive Hybrid Fund- Direct Growth,7.38
147405,Shriram Balanced Advantage Fund,55.3
147403,Shriram Balanced Advantage Fund - Direct,0.03
